-------------------------------------------------------------------------------------------------
Benchmark                                       Time             CPU   Iterations UserCounters...
BM_write_seq<__m128i>/8192                    139 ns          139 ns      5123682 bytes_per_second=54.9765Gi/s items_per_second=3.68941G/s 8192
BM_write_seq<__m128i>/16384                   273 ns          273 ns      2640013 bytes_per_second=55.8264Gi/s items_per_second=3.74645G/s 16384
BM_write_seq<__m128i>/32768                   615 ns          615 ns      1284583 bytes_per_second=49.5896Gi/s items_per_second=3.3279G/s 32768
BM_write_seq<__m128i>/65536                  1460 ns         1460 ns       477419 bytes_per_second=41.8127Gi/s items_per_second=2.806G/s 65536
BM_write_seq<__m128i>/131072                 3010 ns         3010 ns       248732 bytes_per_second=40.5483Gi/s items_per_second=2.72115G/s 131072
BM_write_seq<__m128i>/262144                 5997 ns         5997 ns       104129 bytes_per_second=40.7105Gi/s items_per_second=2.73204G/s 262144
BM_write_seq<__m128i>/524288                13386 ns        13386 ns        53103 bytes_per_second=36.4763Gi/s items_per_second=2.44788G/s 524288
BM_write_seq<__m128i>/1048576               26384 ns        26384 ns        25235 bytes_per_second=37.0137Gi/s items_per_second=2.48395G/s 1048576
BM_write_seq<__m128i>/2097152               54107 ns        54107 ns        13253 bytes_per_second=36.0977Gi/s items_per_second=2.42247G/s 2097152
BM_write_seq<__m128i>/4194304              111224 ns       111223 ns         6380 bytes_per_second=35.1207Gi/s items_per_second=2.35691G/s 4194304
BM_write_seq<__m128i>/8388608              422541 ns       422540 ns         1711 bytes_per_second=18.4894Gi/s items_per_second=1.2408G/s 8388608
BM_write_seq<__m128i>/16777216            1056753 ns      1056735 ns          674 bytes_per_second=14.7861Gi/s items_per_second=992.279M/s 16777216
BM_write_seq<__m128i>/33554432            2338705 ns      2338635 ns          303 bytes_per_second=13.3625Gi/s items_per_second=896.742M/s 33554432
BM_write_seq<__m128i>/67108864            4801600 ns      4801470 ns          140 bytes_per_second=13.0168Gi/s items_per_second=873.546M/s 67108864
BM_write_seq<__m128i>/134217728           9933581 ns      9930243 ns           67 bytes_per_second=12.5878Gi/s items_per_second=844.754M/s 134217728
BM_write_seq<__m128i>/268435456          21420677 ns     21420531 ns           36 bytes_per_second=11.671Gi/s items_per_second=783.231M/s 268435456
BM_write_seq<__m128i>/536870912          39618142 ns     39614417 ns           18 bytes_per_second=12.6217Gi/s items_per_second=847.026M/s 536870912
BM_write_seq<__m128i>/1073741824         77564371 ns     77555837 ns            8 bytes_per_second=12.8939Gi/s items_per_second=865.297M/s 1073741824
BM_write_seq<__m256i>/1024                   8.68 ns         8.67 ns     84822987 bytes_per_second=109.941Gi/s items_per_second=3.68902G/s 1024
BM_write_seq<__m256i>/2048                   17.5 ns         17.5 ns     41116392 bytes_per_second=109.058Gi/s items_per_second=3.65939G/s 2048
BM_write_seq<__m256i>/4096                   38.8 ns         38.8 ns     17731255 bytes_per_second=98.2612Gi/s items_per_second=3.2971G/s 4096
BM_write_seq<__m256i>/8192                   69.8 ns         69.8 ns      9355812 bytes_per_second=109.353Gi/s items_per_second=3.66929G/s 8192
BM_write_seq<__m256i>/16384                   148 ns          148 ns      4990959 bytes_per_second=103.067Gi/s items_per_second=3.45835G/s 16384
BM_write_seq<__m256i>/32768                   292 ns          292 ns      2326937 bytes_per_second=104.429Gi/s items_per_second=3.50406G/s 32768
BM_write_seq<__m256i>/65536                  1142 ns         1142 ns       701155 bytes_per_second=53.4273Gi/s items_per_second=1.79272G/s 65536
BM_write_seq<__m256i>/131072                 1994 ns         1994 ns       348543 bytes_per_second=61.232Gi/s items_per_second=2.05461G/s 131072
