--------------------------------------------------------------------------------------------------
Benchmark                                        Time             CPU   Iterations UserCounters...
BM_write_rand<__m128i>/16384                   424 ns          424 ns      1198850 bytes_per_second=35.9947Gi/s items_per_second=2.41556G/s 16384
BM_write_rand<__m128i>/32768                  1290 ns         1290 ns       516556 bytes_per_second=23.6499Gi/s items_per_second=1.58712G/s 32768
BM_write_rand<__m128i>/65536                  4010 ns         4010 ns       145052 bytes_per_second=15.2208Gi/s items_per_second=1.02145G/s 65536
BM_write_rand<__m128i>/131072                 9754 ns         9754 ns        74107 bytes_per_second=12.515Gi/s items_per_second=839.867M/s 131072
BM_write_rand<__m128i>/262144                27912 ns        27912 ns        30778 bytes_per_second=8.74691Gi/s items_per_second=586.995M/s 262144
BM_write_rand<__m128i>/524288                59393 ns        59394 ns        10345 bytes_per_second=8.22112Gi/s items_per_second=551.71M/s 524288
BM_write_rand<__m128i>/1048576              143451 ns       143452 ns         5759 bytes_per_second=6.8076Gi/s items_per_second=456.85M/s 1048576
BM_write_rand<__m128i>/2097152              250898 ns       250899 ns         2851 bytes_per_second=7.7845Gi/s items_per_second=522.409M/s 2097152
BM_write_rand<__m128i>/4194304              587247 ns       587251 ns         1072 bytes_per_second=6.65176Gi/s items_per_second=446.392M/s 4194304
BM_write_rand<__m128i>/8388608             2786043 ns      2786000 ns          224 bytes_per_second=2.8042Gi/s items_per_second=188.187M/s 8388608
BM_write_rand<__m128i>/16777216            8749168 ns      8749165 ns           74 bytes_per_second=1.78588Gi/s items_per_second=119.849M/s 16777216
BM_write_rand<__m128i>/33554432           19307476 ns     19307451 ns           37 bytes_per_second=1.61855Gi/s items_per_second=108.619M/s 33554432
BM_write_rand<__m128i>/67108864           44703708 ns     44703771 ns           14 bytes_per_second=1.39809Gi/s items_per_second=93.8244M/s 67108864
BM_write_rand<__m128i>/134217728          97610869 ns     97606867 ns            6 bytes_per_second=1.28065Gi/s items_per_second=85.9428M/s 134217728
BM_write_rand<__m128i>/268435456         216629805 ns    216626500 ns            3 bytes_per_second=1.15406Gi/s items_per_second=77.4477M/s 268435456
BM_write_rand<__m128i>/536870912         451432460 ns    451425850 ns            2 bytes_per_second=1.1076Gi/s items_per_second=74.3299M/s 536870912
BM_write_rand<__m128i>/1073741824       1083498080 ns   1083498700 ns            1 bytes_per_second=945.087Mi/s items_per_second=61.9372M/s 1073741824
BM_write_rand<__m256i>/1024                   13.6 ns         13.6 ns     42579412 bytes_per_second=69.9732Gi/s items_per_second=2.34791G/s 1024
BM_write_rand<__m256i>/2048                   26.9 ns         26.9 ns     25836894 bytes_per_second=70.8689Gi/s items_per_second=2.37797G/s 2048
BM_write_rand<__m256i>/4096                   57.8 ns         57.8 ns     12130475 bytes_per_second=66.0087Gi/s items_per_second=2.21489G/s 4096
BM_write_rand<__m256i>/8192                    124 ns          124 ns      6721256 bytes_per_second=61.635Gi/s items_per_second=2.06813G/s 8192
BM_write_rand<__m256i>/16384                   235 ns          235 ns      3259222 bytes_per_second=65.0103Gi/s items_per_second=2.18139G/s 16384
BM_write_rand<__m256i>/32768                   624 ns          624 ns      1204705 bytes_per_second=48.8923Gi/s items_per_second=1.64055G/s 32768
BM_write_rand<__m256i>/65536                  2142 ns         2142 ns       327976 bytes_per_second=28.4968Gi/s items_per_second=956.196M/s 65536
BM_write_rand<__m256i>/131072                 4935 ns         4935 ns       140421 bytes_per_second=24.734Gi/s items_per_second=829.935M/s 131072
BM_write_rand<__m256i>/262144                11939 ns        11939 ns        59649 bytes_per_second=20.4494Gi/s items_per_second=686.168M/s 262144
BM_write_rand<__m256i>/524288                30422 ns        30422 ns        23075 bytes_per_second=16.0502Gi/s items_per_second=538.555M/s 524288
BM_write_rand<__m256i>/1048576               67008 ns        67008 ns        10440 bytes_per_second=14.5738Gi/s items_per_second=489.016M/s 1048576
BM_write_rand<__m256i>/2097152              128281 ns       128281 ns         4062 bytes_per_second=15.2254Gi/s items_per_second=510.879M/s 2097152
BM_write_rand<__m256i>/4194304              266124 ns       266123 ns         2688 bytes_per_second=14.6783Gi/s items_per_second=492.523M/s 4194304
BM_write_rand<__m256i>/8388608             1583174 ns      1583184 ns          440 bytes_per_second=4.93468Gi/s items_per_second=165.58M/s 8388608
BM_write_rand<__m256i>/16777216            5343287 ns      5343292 ns          133 bytes_per_second=2.92423Gi/s items_per_second=98.1208M/s 16777216
BM_write_rand<__m256i>/33554432           11423974 ns     11423884 ns           62 bytes_per_second=2.7355Gi/s items_per_second=91.788M/s 33554432
BM_write_rand<__m256i>/67108864           26067277 ns     26067327 ns           26 bytes_per_second=2.39764Gi/s items_per_second=80.4514M/s 67108864
BM_write_rand<__m256i>/134217728          58841245 ns     58840644 ns            9 bytes_per_second=2.12438Gi/s items_per_second=71.2824M/s 134217728
BM_write_rand<__m256i>/268435456         132255802 ns    132253500 ns            4 bytes_per_second=1.89031Gi/s items_per_second=63.4282M/s 268435456
BM_write_rand<__m256i>/536870912         290364155 ns    290360450 ns            2 bytes_per_second=1.722Gi/s items_per_second=57.7807M/s 536870912
BM_write_rand<__m256i>/1073741824        705305810 ns    705292100 ns            1 bytes_per_second=1.41785Gi/s items_per_second=47.5752M/s 1073741824
